name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"İstanbul, Türkiye",2022-11-24,58.7,54.9,56.6,58.7,54.9,56.6,52.2,85.4,0.198,100.0,12.5,rain,0.0,0.0,17.4,11.9,285.7,1007.1,87.8,7.9,28.9,2.4,1.0,10.0,2022-11-24T08:01:56,2022-11-24T17:39:10,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-11-25,54.3,51.0,51.9,54.3,51.0,51.9,44.7,76.4,0.13,100.0,8.33,rain,0.0,0.0,25.7,17.9,353.2,1013.4,89.1,8.3,17.7,1.5,1.0,10.0,2022-11-25T08:03:04,2022-11-25T17:38:39,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-11-26,51.9,46.1,48.8,51.9,42.7,47.0,42.5,79.3,0.181,100.0,8.33,rain,0.0,0.0,21.5,8.6,7.4,1023.1,73.1,8.2,27.8,2.3,1.0,10.0,2022-11-26T08:04:11,2022-11-26T17:38:10,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-11-27,51.4,44.3,48.3,51.4,41.0,46.1,41.3,76.8,0.056,100.0,8.33,rain,0.0,0.0,21.7,13.2,47.3,1024.6,70.4,7.4,64.4,5.6,4.0,10.0,2022-11-27T08:05:17,2022-11-27T17:37:43,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-11-28,56.1,49.4,52.9,56.1,45.7,52.0,45.7,76.5,0.064,100.0,12.5,rain,0.0,0.0,27.7,11.0,56.7,1018.4,80.9,8.3,78.7,6.8,5.0,10.0,2022-11-28T08:06:23,2022-11-28T17:37:19,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-11-29,57.6,51.1,54.8,57.6,51.1,54.8,49.4,82.0,0.01,100.0,4.17,rain,0.0,0.0,20.1,10.2,56.4,1015.1,80.1,8.2,36.4,3.2,2.0,10.0,2022-11-29T08:07:27,2022-11-29T17:36:57,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2022-11-30,58.5,54.7,56.8,58.5,54.7,56.8,53.2,88.1,0.104,100.0,8.33,rain,0.0,0.0,27.3,14.5,56.7,1016.7,86.6,8.1,24.0,2.1,1.0,10.0,2022-11-30T08:08:31,2022-11-30T17:36:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2022-12-01,58.0,53.6,55.8,58.0,53.6,55.8,53.7,92.6,0.363,100.0,12.5,rain,0.0,0.0,27.3,15.3,51.1,1017.1,86.5,6.0,45.8,3.9,2.0,10.0,2022-12-01T08:09:34,2022-12-01T17:36:19,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2022-12-02,53.9,51.0,52.2,53.9,51.0,52.2,50.9,95.5,0.369,100.0,12.5,rain,0.0,0.0,20.6,12.4,349.2,1019.8,85.0,6.3,15.7,1.3,1.0,10.0,2022-12-02T08:10:35,2022-12-02T17:36:04,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2022-12-03,52.1,49.7,50.7,52.1,44.0,50.1,48.1,90.8,0.193,100.0,12.5,rain,0.0,0.0,22.8,17.2,22.9,1025.7,89.3,7.0,17.1,1.3,1.0,10.0,2022-12-03T08:11:36,2022-12-03T17:35:51,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-04,52.4,49.7,51.0,52.4,45.5,50.5,47.1,86.5,0.039,100.0,8.33,rain,0.0,0.0,23.0,11.3,34.3,1026.6,87.7,7.5,18.3,1.4,1.0,10.0,2022-12-04T08:12:35,2022-12-04T17:35:40,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-05,54.3,51.0,52.6,54.3,51.0,52.6,48.6,86.1,0.027,100.0,8.33,rain,0.0,0.0,22.1,10.9,43.4,1024.9,88.2,7.9,24.6,2.0,1.0,10.0,2022-12-05T08:13:34,2022-12-05T17:35:32,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2022-12-06,54.4,50.2,52.4,54.4,50.2,52.4,47.9,84.8,0.025,100.0,8.33,rain,0.0,0.0,17.7,9.1,54.2,1021.5,80.3,8.1,25.1,2.2,1.0,10.0,2022-12-06T08:14:31,2022-12-06T17:35:26,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2022-12-07,55.5,48.1,52.0,55.5,45.2,51.8,47.3,84.1,0.0,0.0,0.0,,0.0,0.0,13.4,6.4,134.4,1017.5,70.0,7.0,55.8,5.0,4.0,10.0,2022-12-07T08:15:26,2022-12-07T17:35:22,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2022-12-08,61.3,49.5,54.7,61.3,48.4,54.7,46.4,74.0,0.0,0.0,0.0,,0.0,0.0,14.3,4.7,136.1,1017.9,61.8,7.3,89.4,7.9,4.0,10.0,2022-12-08T08:16:21,2022-12-08T17:35:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-09,62.6,55.3,58.9,62.6,55.3,58.9,51.5,76.5,0.014,100.0,8.33,rain,0.0,0.0,19.7,6.9,203.2,1017.8,74.3,8.2,69.7,5.9,3.0,10.0,2022-12-09T08:17:14,2022-12-09T17:35:22,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-10,64.2,56.7,61.1,64.2,56.7,61.1,51.3,70.5,0.004,100.0,4.17,rain,0.0,0.0,25.9,12.2,201.9,1012.7,74.9,8.2,27.5,2.2,1.0,10.0,2022-12-10T08:18:05,2022-12-10T17:35:25,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-11,68.5,59.3,63.0,68.5,59.3,63.0,53.1,70.4,0.03,100.0,8.33,rain,0.0,0.0,29.8,12.7,200.9,1003.6,84.6,8.0,33.4,2.9,1.0,10.0,2022-12-11T08:18:55,2022-12-11T17:35:31,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-12,62.1,54.4,59.2,62.1,54.4,59.2,53.1,80.3,0.037,100.0,8.33,rain,0.0,0.0,26.8,15.2,210.5,1005.5,81.6,8.1,52.2,4.4,3.0,10.0,2022-12-12T08:19:44,2022-12-12T17:35:39,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-13,58.5,41.2,47.4,58.5,35.1,43.5,42.6,83.6,0.229,100.0,16.67,rain,0.0,0.0,34.4,20.5,3.7,1011.0,87.6,6.8,8.8,0.6,0.0,10.0,2022-12-13T08:20:31,2022-12-13T17:35:49,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-14,51.9,44.1,48.1,51.9,37.8,45.2,41.7,78.4,0.143,100.0,8.33,rain,0.0,0.0,26.8,13.1,56.2,1015.1,78.9,8.1,27.9,2.2,1.0,10.0,2022-12-14T08:21:16,2022-12-14T17:36:01,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-15,63.1,45.5,55.7,63.1,44.5,55.4,50.5,82.7,0.041,100.0,8.33,rain,0.0,0.0,25.7,8.1,229.4,1012.7,85.8,7.5,26.2,2.3,1.0,10.0,2022-12-15T08:21:59,2022-12-15T17:36:16,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,VRKZ7,LTFJ"
"İstanbul, Türkiye",2022-12-16,68.3,53.7,60.2,68.3,53.7,60.2,55.3,84.5,0.117,100.0,4.17,rain,0.0,0.0,28.5,4.4,223.8,1018.5,76.8,7.1,75.5,6.5,3.0,10.0,2022-12-16T08:22:41,2022-12-16T17:36:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-17,68.8,56.3,61.7,68.8,56.3,61.7,53.8,75.6,0.0,0.0,0.0,,0.0,0.0,17.7,6.2,227.8,1019.1,45.9,8.1,90.3,7.8,4.0,10.0,2022-12-17T08:23:21,2022-12-17T17:36:53,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-18,60.6,49.9,54.0,60.6,43.7,53.7,50.9,89.4,0.01,100.0,4.17,rain,0.0,0.0,30.9,18.7,23.7,1025.8,72.8,7.1,14.4,1.1,1.0,10.0,2022-12-18T08:23:59,2022-12-18T17:37:14,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-19,48.4,42.6,45.0,42.1,34.5,37.9,39.4,81.4,0.245,100.0,16.67,rain,0.0,0.0,32.9,18.5,22.6,1034.4,89.3,7.1,14.1,1.1,1.0,10.0,2022-12-19T08:24:35,2022-12-19T17:37:38,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-20,48.4,39.7,44.7,42.8,33.0,38.9,35.4,69.9,0.007,100.0,8.33,rain,0.0,0.0,34.0,17.1,55.9,1031.7,69.6,8.2,38.5,3.1,2.0,10.0,2022-12-20T08:25:09,2022-12-20T17:38:04,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-21,49.7,42.9,46.7,47.2,38.4,43.3,35.9,66.2,0.011,100.0,4.17,rain,0.0,0.0,20.6,11.0,63.8,1024.3,51.9,8.2,101.3,8.7,4.0,10.0,2022-12-21T08:25:41,2022-12-21T17:38:32,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-22,54.6,38.2,45.7,54.6,36.7,44.5,37.2,72.3,0.0,0.0,0.0,,0.0,0.0,15.0,6.0,43.5,1018.9,0.0,7.9,96.4,8.3,4.0,10.0,2022-12-22T08:26:11,2022-12-22T17:39:02,0.97,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-23,53.9,43.7,49.0,53.9,41.5,47.9,40.6,73.0,0.0,0.0,0.0,,0.0,0.0,18.3,6.5,221.5,1016.0,36.0,7.9,82.8,7.1,4.0,10.0,2022-12-23T08:26:39,2022-12-23T17:39:34,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-24,55.5,44.9,50.1,55.5,43.1,49.2,44.1,80.0,0.0,0.0,0.0,,0.0,0.0,15.7,6.3,234.8,1015.7,35.0,6.0,86.1,7.4,4.0,10.0,2022-12-24T08:27:05,2022-12-24T17:40:09,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-25,54.2,48.2,51.1,54.2,46.3,50.7,47.2,86.5,0.078,100.0,8.33,rain,0.0,0.0,16.8,8.1,249.0,1020.2,71.0,7.0,31.4,2.7,2.0,10.0,2022-12-25T08:27:29,2022-12-25T17:40:45,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-26,52.3,44.3,48.1,52.3,42.4,47.3,44.0,86.0,0.003,100.0,8.33,rain,0.0,0.0,12.3,6.2,16.3,1027.5,41.5,7.8,83.6,7.1,4.0,10.0,2022-12-26T08:27:51,2022-12-26T17:41:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-27,56.1,44.5,51.4,56.1,43.1,50.2,43.6,75.2,0.0,0.0,0.0,,0.0,0.0,19.2,9.3,235.6,1024.5,49.2,8.2,93.2,8.1,4.0,10.0,2022-12-27T08:28:10,2022-12-27T17:42:04,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-28,54.6,47.8,51.0,54.6,43.3,50.0,45.5,81.6,0.003,100.0,4.17,rain,0.0,0.0,21.5,12.0,81.0,1027.4,77.6,7.7,14.1,1.4,1.0,10.0,2022-12-28T08:28:28,2022-12-28T17:42:46,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-29,53.2,44.5,47.9,53.2,40.2,46.1,42.7,82.3,0.002,100.0,4.17,rain,0.0,0.0,18.8,10.6,48.2,1027.1,20.1,8.0,97.1,8.2,4.0,10.0,2022-12-29T08:28:43,2022-12-29T17:43:30,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-30,55.6,45.8,50.7,55.6,44.1,49.9,46.8,86.6,0.0,0.0,0.0,,0.0,0.0,14.5,6.0,248.6,1027.1,44.9,4.1,84.9,7.4,4.0,10.0,2022-12-30T08:28:56,2022-12-30T17:44:15,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2022-12-31,57.6,46.0,50.4,57.6,45.7,50.1,46.5,86.9,0.0,0.0,0.0,,0.0,0.0,10.5,5.6,248.3,1029.4,17.3,4.7,91.5,8.0,4.0,10.0,2022-12-31T08:29:06,2022-12-31T17:45:03,0.27,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-01,53.2,43.3,47.1,53.2,43.3,47.0,45.0,92.7,0.0,0.0,0.0,,0.0,0.0,9.4,4.2,52.4,1031.7,24.7,2.5,98.9,8.5,4.0,10.0,2023-01-01T08:29:15,2023-01-01T17:45:52,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-02,54.4,42.2,45.9,54.4,42.2,45.9,43.1,90.4,0.0,0.0,0.0,,0.0,0.0,9.2,3.2,247.6,1030.7,26.7,3.0,102.4,8.9,4.0,10.0,2023-01-02T08:29:21,2023-01-02T17:46:43,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"İstanbul, Türkiye",2023-01-03,53.7,40.6,47.1,53.7,40.6,46.0,42.4,84.7,0.002,100.0,4.17,rain,0.0,0.0,17.2,8.0,255.1,1026.9,9.1,3.9,105.8,9.0,4.0,10.0,2023-01-03T08:29:25,2023-01-03T17:47:35,0.38,Rain,Clear conditions throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999"
"İstanbul, Türkiye",2023-01-04,51.1,45.6,48.7,51.1,42.9,47.1,46.3,91.2,0.003,100.0,4.17,rain,0.0,0.0,15.4,11.3,278.7,1026.0,84.5,4.5,18.9,1.4,1.0,10.0,2023-01-04T08:29:26,2023-01-04T17:48:30,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-05,54.5,48.7,50.8,54.5,45.6,49.7,46.9,86.6,0.001,100.0,4.17,rain,0.0,0.0,16.6,8.7,304.2,1021.7,64.0,7.0,49.5,4.4,2.0,10.0,2023-01-05T08:29:26,2023-01-05T17:49:25,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999"
"İstanbul, Türkiye",2023-01-06,55.7,48.6,51.7,55.7,45.3,51.5,46.8,83.7,0.003,100.0,8.33,rain,0.0,0.0,22.8,11.6,238.3,1020.1,56.5,6.5,46.9,4.0,3.0,10.0,2023-01-06T08:29:23,2023-01-06T17:50:22,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-07,53.4,42.7,47.6,53.4,42.7,47.2,44.3,88.4,0.0,0.0,0.0,,0.0,0.0,10.3,5.8,85.2,1024.1,31.7,6.5,75.9,6.8,4.0,10.0,2023-01-07T08:29:17,2023-01-07T17:51:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-08,51.6,40.4,45.8,51.6,37.5,44.1,41.8,86.2,0.0,0.0,0.0,,0.0,0.0,15.7,9.3,79.2,1022.8,8.0,7.7,101.4,8.8,4.0,10.0,2023-01-08T08:29:10,2023-01-08T17:52:20,0.55,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-09,52.5,39.1,45.9,52.5,37.3,44.6,37.0,72.1,0.001,100.0,4.17,rain,0.0,0.0,15.0,7.5,91.6,1020.6,16.2,7.3,106.3,9.1,5.0,10.0,2023-01-09T08:29:00,2023-01-09T17:53:21,0.58,Rain,Clear conditions throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-10,59.5,47.1,52.9,59.5,45.1,52.1,37.7,57.0,0.0,0.0,0.0,,0.0,0.0,31.1,13.5,162.4,1014.5,61.8,8.1,55.7,4.7,3.0,10.0,2023-01-10T08:28:48,2023-01-10T17:54:23,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-11,54.9,51.9,53.5,54.9,51.9,53.5,47.2,79.2,0.034,100.0,12.5,rain,0.0,0.0,19.2,9.0,75.1,1013.8,88.3,7.8,25.0,2.1,1.0,10.0,2023-01-11T08:28:33,2023-01-11T17:55:26,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-12,54.5,47.2,50.6,54.5,41.4,49.4,47.7,89.9,0.018,100.0,8.33,rain,0.0,0.0,17.0,13.9,360.0,1016.2,88.1,7.0,46.0,3.9,3.0,10.0,2023-01-12T08:28:17,2023-01-12T17:56:31,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-13,50.6,46.6,48.5,50.6,40.9,45.5,46.7,93.3,0.15,100.0,12.5,rain,0.0,0.0,18.3,14.3,14.3,1018.3,92.2,6.1,16.0,1.3,1.0,10.0,2023-01-13T08:27:58,2023-01-13T17:57:36,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-14,49.9,48.0,49.4,47.1,43.6,45.7,45.5,86.5,0.008,100.0,8.33,rain,0.0,0.0,19.7,12.2,51.1,1019.3,90.5,8.0,24.5,2.0,1.0,10.0,2023-01-14T08:27:37,2023-01-14T17:58:42,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-15,51.1,46.0,48.7,51.1,42.1,45.4,44.2,84.3,0.002,100.0,4.17,rain,0.0,0.0,22.4,11.6,60.4,1020.1,76.6,8.1,43.1,3.7,2.0,10.0,2023-01-15T08:27:13,2023-01-15T17:59:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-16,52.7,42.4,47.2,52.7,39.7,46.2,43.1,85.9,0.0,0.0,0.0,,0.0,0.0,15.7,6.1,77.6,1015.7,35.9,6.8,100.2,8.6,4.0,10.0,2023-01-16T08:26:48,2023-01-16T18:00:58,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-17,60.2,50.1,56.0,60.2,50.1,56.0,45.7,68.6,0.006,100.0,4.17,rain,0.0,0.0,33.8,12.2,218.4,1011.4,52.0,8.1,59.1,5.1,3.0,10.0,2023-01-17T08:26:20,2023-01-17T18:02:07,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-18,65.8,58.0,61.1,65.8,58.0,61.1,46.5,58.9,0.0,0.0,0.0,,0.0,0.0,34.0,14.3,230.2,1012.2,60.5,8.1,53.5,4.5,4.0,10.0,2023-01-18T08:25:50,2023-01-18T18:03:17,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-19,66.7,57.5,61.4,66.7,57.5,61.4,44.0,53.1,0.0,0.0,0.0,,0.0,0.0,26.8,17.7,218.0,1015.9,49.7,8.1,99.5,8.6,5.0,10.0,2023-01-19T08:25:18,2023-01-19T18:04:27,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-20,66.8,48.1,56.0,66.8,48.1,56.0,42.8,63.0,0.043,100.0,4.17,rain,0.0,0.0,31.4,12.4,195.8,1012.5,46.4,8.0,100.1,8.4,5.0,10.0,2023-01-20T08:24:44,2023-01-20T18:05:38,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-21,63.5,50.7,56.0,63.5,50.7,56.0,44.6,66.5,0.101,100.0,4.17,rain,0.0,0.0,21.7,11.3,174.7,1016.6,36.9,8.1,90.3,7.8,4.0,10.0,2023-01-21T08:24:07,2023-01-21T18:06:50,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
"İstanbul, Türkiye",2023-01-22,60.3,47.9,53.4,60.3,47.2,53.3,44.5,72.1,0.0,0.0,0.0,,0.0,0.0,9.6,5.6,36.1,1020.9,51.6,7.8,75.1,6.6,4.0,10.0,2023-01-22T08:23:29,2023-01-22T18:08:02,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17059099999,17060099999,LTFJ"
